event_id,origin_id,stage,parent_origin_id,time,lat,lon,depth,mag,magnitude_type,rms,gap,n_picks,erh,erz,method
eslv20266wvldvg7,ohdd2026hseaiblz,hypodd,ohyp2026hxp5m6we,2025-09-09T08:24:30.339999Z,14.082361,-89.841219,5.937,1.0874,MLc,0.106,142,6,0.0271,0.0308,
eslv2026xmrlh6cx,ohdd2026y5op3ek2,hypodd,ohyp2026cgpzh3iu,2025-09-09T11:13:21.800000Z,14.08703,-89.858634,5.906,2.077,MLc,0.173,202,9,0.0421,0.0355,
eslv2026qluli4kg,ohdd2026c3q7v36h,hypodd,ohyp2026tujdgzrp,2025-09-09T11:18:38.859999Z,14.141131,-89.791325,0.499,0.6882,MLc,0.235,274,6,1.0795,2.3354,
eslv2026lytpf55u,ohdd2026qqekwpcj,hypodd,ohyp2026kti5wold,2025-09-09T11:34:56.000000Z,14.043938,-89.808781,4.277,1.5573,MLc,0.134,137,9,0.0304,0.0292,
eslv2026gsmgm5gr,ohdd2026cz62q2xf,hypodd,ohyp2026bcxitwyq,2025-09-09T22:21:50.119999Z,13.984491,-89.770996,3.949,1.9901,MLc,0.329,125,15,0.01,0.0228,
eslv2026u7ly6jci,ohdd2026wiqufhdo,hypodd,ohyp2026d5tnyy3g,2025-09-10T00:06:41.109999Z,14.077098,-89.82251,7.62,1.7937,MLc,0.199,165,8,0.0345,0.0262,
eslv2026awtdw3bp,ohdd2026rvmqy3mr,hypodd,ohyp2026txcrx7q7,2025-09-10T00:46:00.940000Z,14.077894,-89.822485,7.823,0.6543,MLc,0.1,160,6,0.0289,0.0259,
eslv2026spbevnti,ohdd2026eqhthiof,hypodd,ohyp20262furvqrm,2025-09-10T03:44:17.230000Z,14.077318,-89.823446,8.12,0.6618,MLc,0.138,157,6,0.0249,0.0268,
eslv2026dqu3dbpo,ohdd2026mto7fehf,hypodd,ohyp2026aqejs2ex,2025-09-10T04:14:12.250000Z,14.051454,-89.821737,8.018,1.7827,MLc,0.13,135,17,0.0245,0.0248,
eslv2026h3kq4yer,ohdd2026tupmol74,hypodd,ohyp2026wk76ss4x,2025-09-10T07:13:08.150000Z,14.011967,-89.78916,8.203,1.1389,MLc,0.126,136,14,0.0117,0.0187,
eslv2026j2jiic3q,ohdd2026ru4h2a4r,hypodd,ohyp2026qnrzz6c5,2025-09-10T07:31:01.700000Z,14.073799,-89.932422,6.337,1.22,MLc,0.264,299,6,0.1726,0.1783,
eslv2026rsrycuiq,ohdd2026be2z2upv,hypodd,ohyp2026sfsyd6pa,2025-09-10T08:13:21.730000Z,14.01315,-89.788835,8.094,1.8029,MLc,0.171,138,14,0.0146,0.0261,
eslv2026qajhq4k4,ohdd2026ykpsjwqa,hypodd,ohyp2026hgp257ts,2025-09-10T08:43:46.920000Z,14.050144,-89.820076,7.198,0.8814,MLc,0.157,138,10,0.034,0.037,
eslv2026z43kht4e,ohdd2026i27o46ay,hypodd,ohyp2026gvtupili,2025-09-10T09:04:42.439999Z,14.111792,-89.887842,6.153,0.6163,MLc,0.202,334,6,0.0507,0.0564,
eslv2026632vekji,ohdd2026gm6ecm4c,hypodd,ohyp2026mxmsokuj,2025-09-10T09:52:42.119999Z,14.011644,-89.789966,8.021,1.6389,MLc,0.184,147,14,0.0123,0.0218,
eslv2026yekgewlm,ohdd2026vd3vpjrj,hypodd,ohyp2026fvbeaxvi,2025-09-10T13:56:57.240000Z,14.073006,-89.887476,5.319,1.2935,MLc,0.257,265,10,0.037,0.0404,
eslv2026eerpqrpo,ohdd2026vdmg7pi7,hypodd,ohyp2026h4fuv4gq,2025-09-10T16:37:21.530000Z,14.04807,-89.821802,7.819,2.5893,MLc,0.128,142,18,0.0232,0.0265,
eslv202672dgurc5,ohdd202662ttl7kr,hypodd,ohyp2026xyemkaoi,2025-09-10T21:28:20.879999Z,14.094366,-89.757048,8.281,1.9443,MLc,0.121,197,6,0.0327,0.0354,
eslv2026uhjurwfr,ohdd2026lvo3wsqs,hypodd,ohyp2026aaij7gwb,2025-09-11T02:40:43.240000Z,14.098141,-89.874854,5.3,1.8557,MLc,0.256,291,15,0.0268,0.0346,
eslv2026hseoah57,ohdd2026p5djmml2,hypodd,ohyp2026x2ou5amh,2025-09-11T05:35:02.129999Z,13.868503,-89.711255,6.659,1.4469,MLc,0.248,128,11,0.0331,0.0224,
eslv2026f4t3ogte,ohdd2026m47cxfov,hypodd,ohyp2026tyucosz3,2025-09-11T10:27:16.800000Z,13.987259,-89.76783,4.451,1.1978,MLc,0.248,149,7,0.032,0.0445,
eslv2026gmk3lu24,ohdd2026uvc5slro,hypodd,ohyp2026nlpf5rnr,2025-09-11T11:35:37.700000Z,14.040814,-89.827205,8.422,1.6651,MLc,0.175,165,7,0.0311,0.0271,
eslv20262nry7nsb,ohdd20266tcvnjpv,hypodd,ohyp20267zugcdbe,2025-09-11T11:41:08.000000Z,13.947584,-89.905868,4.618,0.7973,MLc,0.088,238,6,0.0335,0.0451,
eslv2026atg5uhaz,ohdd20266w7hfofm,hypodd,ohyp2026lmm2vwts,2025-09-11T14:38:43.909999Z,14.042047,-89.822485,7.516,2.1029,MLc,0.155,151,16,0.032,0.0369,
eslv20263gs5nm5a,ohdd2026kvoef5ds,hypodd,ohyp2026u7oug6bv,2025-09-11T14:41:21.429999Z,14.042579,-89.824251,7.248,1.8418,MLc,0.141,155,9,0.0291,0.0279,
eslv2026rs4pz7rv,ohdd2026psoej2en,hypodd,ohyp2026oxbnyqw5,2025-09-11T15:30:09.529999Z,14.073272,-89.854818,4.392,1.7305,MLc,0.244,149,6,0.0331,0.0215,
eslv2026i2aoz2hh,ohdd2026ckqnbbo2,hypodd,ohyp2026og33by2o,2025-09-11T17:20:36.880000Z,13.94927,-89.719694,11.938,1.3853,MLc,0.071,194,6,0.0902,0.0487,
eslv2026fisxqj3d,ohdd2026hd4qfrqx,hypodd,ohyp2026vyq447wm,2025-09-11T17:40:28.120000Z,14.042244,-89.824349,8.374,1.9132,MLc,0.148,161,7,0.0341,0.0278,
eslv2026dkszlg7b,ohdd20263onffnws,hypodd,ohyp20262cod3uyd,2025-09-11T18:30:50.859999Z,14.096204,-89.872738,5.15,2.2628,MLc,0.195,292,14,0.0271,0.0345,
eslv20267zdhqmf4,ohdd2026ndm5tclk,hypodd,ohyp2026d4nwxuag,2025-09-11T18:51:26.440000Z,14.100514,-89.845923,4.117,2.2442,MLc,0.244,282,10,0.0358,0.0194,
eslv20264muo3h3u,ohdd2026dyvetutz,hypodd,ohyp20265eernpiq,2025-09-11T20:15:13.460000Z,14.083393,-89.84633,6.716,1.933,MLc,0.099,181,12,0.0227,0.0276,
eslv2026r4x3edcs,ohdd2026djyxwxj2,hypodd,ohyp2026k6blcohk,2025-09-12T02:03:06.169999Z,14.099149,-89.873966,5.473,1.666,MLc,0.217,292,9,0.0272,0.035,
eslv2026y73nc4j7,ohdd20265w6cx5qy,hypodd,ohyp20264icmh6ip,2025-09-12T02:31:12.550000Z,14.050287,-89.824544,8.556,1.6318,MLc,0.123,154,11,0.0245,0.0291,
eslv2026xd4erngc,ohdd20267iepttt4,hypodd,ohyp2026fnuit3zg,2025-09-12T04:36:08.679999Z,14.052261,-89.796615,2.983,0.383,MLc,0.181,198,6,0.0316,0.0516,
eslv2026aoedivop,ohdd2026klmcgnns,hypodd,ohyp2026wydg67cp,2025-09-12T09:34:02.620000Z,14.081176,-89.832975,6.879,1.9891,MLc,0.217,151,9,0.03,0.0331,
eslv2026wqxi4z4f,ohdd2026ubb3auf5,hypodd,ohyp2026ul6rnung,2025-09-12T10:14:52.920000Z,14.101228,-89.846672,11.406,1.1832,MLc,0.242,191,6,0.0082,0.0105,
eslv2026da7nnplt,ohdd2026zyd3bmr4,hypodd,ohyp2026kqdafpon,2025-09-12T17:22:28.679999Z,14.113878,-89.730436,9.94,1.2418,MLc,0.076,193,7,0.2818,0.2441,
eslv2026qu7ankuy,ohdd2026uildbhvj,hypodd,ohyp2026ko654tjf,2025-09-12T19:23:55.039999Z,14.045437,-89.813143,6.855,1.0312,MLc,0.436,130,7,0.0405,0.046,
eslv20266ko46w7w,ohdd2026gnsfqezl,hypodd,ohyp202642tywu5o,2025-09-13T05:25:48.609999Z,14.016516,-89.792171,4.216,1.4594,MLc,0.17,161,10,0.0237,0.0314,
eslv2026v33vb7yf,ohdd2026nj4plpzw,hypodd,ohyp2026pciv7chq,2025-09-13T08:09:59.850000Z,14.077588,-89.932788,6.413,0.9715,MLc,0.333,303,6,0.0989,0.1721,
eslv2026snf7fgar,ohdd2026absybgib,hypodd,ohyp2026z2vhivuj,2025-09-13T08:18:27.269999Z,14.107946,-89.859521,6.37,1.3936,MLc,0.215,294,7,0.0349,0.025,
eslv2026amxjjlpr,ohdd2026yqy5dw6h,hypodd,ohyp2026vextewc2,2025-09-13T08:35:37.000000Z,14.075418,-89.875366,8.072,0.4384,MLc,0.245,183,6,0.0632,0.0732,
eslv2026nzi7w4au,ohdd2026hbke3jlj,hypodd,ohyp2026fom7etzf,2025-09-13T09:03:47.840000Z,14.087935,-89.905916,7.332,0.9637,MLc,0.094,300,6,0.0651,0.0517,
eslv2026ardule57,ohdd2026bhxfyjvt,hypodd,ohyp20263nhvo5kl,2025-09-14T17:14:31.440000Z,14.04741,-89.814429,7.64,1.9031,MLc,0.119,136,13,0.0251,0.0294,
eslv2026xnsx4qu6,ohdd2026abocnqr4,hypodd,ohyp2026gw4vbfzs,2025-09-14T22:33:47.240000Z,14.047049,-89.814266,7.358,1.5495,MLc,0.137,132,7,0.0257,0.0262,
eslv2026xtxyy62m,ohdd2026flfkd7oc,hypodd,ohyp2026s7d64zjx,2025-09-14T22:44:03.680000Z,14.047152,-89.814722,7.301,2.0058,MLc,0.124,132,6,0.0249,0.0326,
eslv2026gnzqyxrd,ohdd2026rxtknsvn,hypodd,ohyp2026zyqurrd4,2025-09-14T23:07:38.439999Z,14.047337,-89.814535,7.335,1.7964,MLc,0.129,132,7,0.0241,0.0321,
eslv2026bwp2ehmx,ohdd20262xig2hqr,hypodd,ohyp2026kvgdqbfs,2025-09-14T23:34:22.600000Z,13.986987,-89.759375,8.544,1.3819,MLc,0.15,134,6,0.0226,0.0293,
eslv20266akxirfi,ohdd2026uouidb55,hypodd,ohyp2026377ouskc,2025-09-15T00:24:06.250000Z,13.877479,-89.758,5.033,1.3197,MLc,0.241,140,10,0.0278,0.0215,
eslv20262wzjvrzx,ohdd2026h5iy5t2k,hypodd,ohyp2026i2fzlf3l,2025-09-15T02:09:05.910000Z,13.88833,-89.758358,7.399,2.6437,MLc,0.268,151,15,0.0272,0.0306,
eslv20262ucwhsdu,ohdd20263lbqz44t,hypodd,ohyp2026g7fql6ql,2025-09-15T02:12:11.619999Z,13.880341,-89.776066,5.584,1.4734,MLc,0.219,177,10,0.0389,0.0255,
eslv2026cnb55ycc,ohdd2026cq52widq,hypodd,ohyp20266jsxkcyg,2025-09-15T02:43:45.780000Z,13.880174,-89.776221,5.611,1.3457,MLc,0.216,188,9,0.0397,0.0277,
eslv2026c7rl7pli,ohdd2026ayewgysv,hypodd,ohyp2026b3veu3pr,2025-09-15T03:37:35.030000Z,13.885216,-89.757454,6.565,2.0764,MLc,0.329,156,15,0.0269,0.0274,
eslv2026tus4y7lu,ohdd20264kwnmbaw,hypodd,ohyp2026asr7m77f,2025-09-15T04:46:23.440000Z,13.898423,-89.746436,2.667,0.9413,MLc,0.278,123,7,0.0458,0.0516,
eslv2026fvxrbt3v,ohdd2026ij54m2j5,hypodd,ohyp2026kkhlwgoe,2025-09-15T05:10:09.750000Z,14.044417,-89.824341,6.985,1.7743,MLc,0.142,155,11,0.0229,0.0258,
eslv2026ieun4o2y,ohdd2026qaglefkd,hypodd,ohyp2026cprabr3w,2025-09-15T05:50:19.910000Z,13.878199,-89.758309,4.911,0.9918,MLc,0.236,146,11,0.0349,0.0261,
eslv2026nhbkiw7h,ohdd2026xhk63gaw,hypodd,ohyp2026rbdytdbv,2025-09-15T09:01:31.760000Z,13.876174,-89.787288,7.497,1.3228,MLc,0.267,256,11,0.1473,0.1247,
eslv2026normylva,ohdd2026ldbno3ke,hypodd,ohyp2026r76xl7nf,2025-09-15T09:48:54.380000Z,13.758601,-89.468913,13.912,2.1208,MLc,0.243,160,18,0.3501,0.2809,
eslv202633irewyq,ohdd2026xjg4222p,hypodd,ohyp202662h2iqms,2025-09-15T09:49:26.530000Z,13.753738,-89.489339,15.977,2.0078,MLc,0.347,326,14,0.5741,0.6051,
eslv2026d7exv7ei,ohdd2026xgqbytga,hypodd,ohyp2026kbtpo5hj,2025-09-15T10:41:38.619999Z,13.879271,-89.774919,5.414,1.8528,MLc,0.199,168,15,0.0352,0.0221,
eslv2026knhbholb,ohdd2026aofrzyay,hypodd,ohyp2026l7g7cdck,2025-09-15T23:12:24.039999Z,14.083419,-89.830835,6.601,0.8992,MLc,0.151,178,6,0.0356,0.0424,
eslv2026pdrlopbd,ohdd2026xlsvu2mv,hypodd,ohyp2026a5qdpiy5,2025-09-16T03:21:06.099999Z,14.078131,-89.821232,7.648,1.4834,MLc,0.105,163,9,0.0288,0.023,
eslv20264scnfmpc,ohdd2026k2nu5km5,hypodd,ohyp2026vdycj76m,2025-09-16T06:14:15.310000Z,14.042532,-89.810954,4.739,1.0749,MLc,0.173,136,9,0.0285,0.0321,
eslv2026j4eishe7,ohdd202643ntev4z,hypodd,ohyp2026vankijte,2025-09-16T08:49:21.329999Z,14.044095,-89.807056,4.758,1.1605,MLc,0.14,134,6,0.0291,0.0293,
eslv2026z26hq4qw,ohdd2026v555slq6,hypodd,ohyp2026w4s55jmw,2025-09-16T09:28:17.269999Z,14.044035,-89.80909,4.619,1.2503,MLc,0.122,133,6,0.0268,0.0195,
eslv20264m46sgcg,ohdd2026dffqwako,hypodd,ohyp2026n5yskscp,2025-09-16T10:29:57.390000Z,14.117084,-89.816471,5.588,1.5631,MLc,0.165,272,6,0.0506,0.0608,
eslv2026gw2w75kc,ohdd20266u7tstfz,hypodd,ohyp2026jvfms45d,2025-09-16T13:34:00.780000Z,14.051976,-89.81617,8.385,1.6706,MLc,0.163,131,7,0.0362,0.0304,
eslv20265wygxguc,ohdd2026fc3izriu,hypodd,ohyp20265knurocx,2025-09-17T21:40:46.039999Z,14.100878,-89.85765,6.68,1.9064,MLc,0.172,212,13,0.0294,0.0294,
eslv2026trxcuf7f,ohdd20264y45qvpo,hypodd,ohyp20265u4cgnrz,2025-09-17T21:51:17.199999Z,14.084822,-89.902197,6.174,1.9904,MLc,0.106,239,7,0.0245,0.0296,
eslv2026553rwos3,ohdd2026paqxcgb6,hypodd,ohyp2026r5qd7x7r,2025-09-17T22:08:07.799999Z,14.101246,-89.855949,6.573,1.2385,MLc,0.1,244,6,0.0304,0.0236,
eslv2026izbzgfy4,ohdd2026rwqco3cp,hypodd,ohyp202656762kg7,2025-09-17T22:51:04.200000Z,14.052836,-89.815373,7.619,1.8889,MLc,0.188,139,7,0.0308,0.0254,
eslv2026ury22ehy,ohdd20263lrxrqdu,hypodd,ohyp20265ps3gzhh,2025-09-18T04:35:57.750000Z,14.0786,-89.824569,8.323,2.5245,MLc,0.217,165,15,0.0265,0.0363,
eslv20264hu5l3kb,ohdd2026b53rtqfy,hypodd,ohyp20266z4tnmz3,2025-09-18T10:43:41.500000Z,14.014933,-89.783984,11.595,1.4176,MLc,0.126,144,9,0.0237,0.0347,
eslv2026lh5ijgu7,ohdd2026vi7ibi6j,hypodd,ohyp20266ii456dz,2025-09-18T10:50:26.550000Z,14.041294,-89.825659,7.599,1.9487,MLc,0.236,172,9,0.0359,0.0383,
eslv2026f6j7iby7,ohdd2026cmegx7q4,hypodd,ohyp2026fc66z3na,2025-09-18T15:10:08.859999Z,14.06526,-89.786646,3.486,1.2098,MLc,0.086,139,6,0.0329,0.0411,
eslv2026q35vutzk,ohdd2026yflr7vz4,hypodd,ohyp20263llr6woo,2025-09-18T15:51:03.520000Z,13.774486,-89.464917,15.935,2.2215,MLc,0.336,195,16,0.191,0.2609,
eslv20263ugyvcnz,ohdd2026gei7f67k,hypodd,ohyp2026hsnfihl4,2025-09-18T21:17:46.600000Z,14.076138,-89.823006,8.688,2.186,MLc,0.214,208,8,0.0548,0.0507,
eslv2026bqyhpvfc,ohdd2026hfp4l7ud,hypodd,ohyp2026mshxo3mk,2025-09-19T01:49:54.420000Z,14.032481,-89.770768,15.521,1.2699,MLc,0.16,169,6,1.7161,1.1717,
eslv2026bbn27ysf,ohdd202625t52lje,hypodd,ohyp2026b6y7qnqi,2025-09-19T03:55:08.900000Z,14.090606,-89.793359,17.65,1.2577,MLc,0.286,232,12,0.5298,0.3701,
eslv2026ue4xguug,ohdd2026eu5zrqr5,hypodd,ohyp2026c4x57hfp,2025-09-19T07:57:52.539999Z,14.015792,-89.793538,4.564,0.7473,MLc,0.249,155,8,0.0432,0.0624,
eslv2026mc2wtpsa,ohdd20264bsv2fwk,hypodd,ohyp20262sg7xwle,2025-09-19T14:14:19.899999Z,13.986261,-89.760278,8.187,2.0787,MLc,0.191,139,14,0.0148,0.022,
eslv2026eynq4my6,ohdd2026346nyxtw,hypodd,ohyp2026qesil3u6,2025-09-19T17:21:43.399999Z,14.08474,-89.842497,6.392,1.1972,MLc,0.101,170,8,0.0223,0.0223,
eslv2026cdfivyyp,ohdd2026r7p4mjji,hypodd,ohyp2026hjou5smw,2025-09-19T19:01:37.899999Z,14.059304,-89.820866,3.432,1.1788,MLc,0.17,148,6,0.0429,0.0378,
eslv2026p3y7rjm5,ohdd2026n4lu32aj,hypodd,ohyp2026dsqqfz7o,2025-09-19T19:13:13.880000Z,14.102353,-89.855949,6.626,1.1451,MLc,0.126,249,7,0.0377,0.039,
eslv2026cungkpgt,ohdd2026yisya5cw,hypodd,ohyp20267scotyud,2025-09-19T19:20:51.399999Z,14.100774,-89.857552,6.389,2.206,MLc,0.165,204,8,0.0348,0.0369,
eslv2026qnzkny32,ohdd2026eyadullm,hypodd,ohyp2026clzar5jf,2025-09-19T19:21:33.960000Z,14.082984,-89.85446,7.518,1.3655,MLc,0.344,157,6,0.0411,0.0276,
eslv2026ujyl4otg,ohdd2026lcaftwur,hypodd,ohyp20264xghi4e4,2025-09-20T04:08:59.570000Z,14.087607,-89.862931,4.254,1.6058,MLc,0.146,275,6,0.0423,0.0319,
eslv2026e5imkzie,ohdd20263snphqfb,hypodd,ohyp2026t5i52vcr,2025-09-20T05:47:49.850000Z,13.877764,-89.777303,5.646,0.705,MLc,0.206,250,7,0.0379,0.0267,
eslv2026h3xpq4ia,ohdd2026jf6mocer,hypodd,ohyp20265xcjw7pp,2025-09-20T05:49:32.509999Z,13.880188,-89.688997,7.702,1.2284,MLc,0.013,147,6,0.0226,0.0301,
eslv2026lopudwea,ohdd2026uth327ce,hypodd,ohyp2026mlfdyg3k,2025-09-20T07:06:05.370000Z,14.041483,-89.823486,6.705,2.1873,MLc,0.142,157,15,0.0277,0.0337,
eslv2026khkkyxjq,ohdd20266igrakyb,hypodd,ohyp2026npz5h56u,2025-09-20T07:41:37.520000Z,14.038051,-89.826278,6.297,1.1853,MLc,0.185,172,9,0.0359,0.0289,
eslv2026ovgddlvg,ohdd2026qv2iojxu,hypodd,ohyp2026grpqfjbd,2025-09-20T09:16:42.539999Z,14.078174,-89.823641,7.977,2.005,MLc,0.16,163,13,0.0241,0.0299,
eslv2026oi4fb2nk,ohdd20266tgykzi5,hypodd,ohyp2026qt2m5msm,2025-09-20T21:49:39.920000Z,14.112415,-89.729191,10.131,1.1121,MLc,0.172,196,8,0.2862,0.288,
eslv2026rm7tvq7e,ohdd20263fqkd3m5,hypodd,ohyp2026sf4ijy4o,2025-09-21T00:41:31.519999Z,14.094936,-89.735002,11.729,1.3982,MLc,0.19,166,12,0.2266,0.2056,
eslv2026ftvp5epm,ohdd2026chzopdie,hypodd,ohyp2026tihopdqh,2025-09-21T06:25:42.530000Z,14.049874,-89.815983,7.495,0.9736,MLc,0.136,189,6,0.028,0.0245,
eslv2026yfndxjpn,ohdd2026bfofor7w,hypodd,ohyp2026qmv5air6,2025-09-21T22:16:04.519999Z,14.012339,-89.790601,8.958,1.6568,MLc,0.171,150,12,0.017,0.0272,
eslv2026fukapiqr,ohdd20265bghozzw,hypodd,ohyp2026jn5o66fr,2025-09-22T03:56:35.460000Z,13.953787,-89.845736,4.921,1.6749,MLc,0.227,237,6,0.0214,0.0247,
eslv2026oiqa7ofz,ohdd2026puxlny4y,hypodd,ohyp2026osr6hxwf,2025-09-22T06:35:30.269999Z,14.051072,-89.814681,7.477,0.8495,MLc,0.122,128,6,0.0292,0.0231,
eslv2026ykimlntj,ohdd2026cn5yuvup,hypodd,ohyp2026b5gu4guf,2025-09-22T11:17:20.379999Z,14.075307,-89.870093,5.308,2.4096,MLc,0.195,236,16,0.0341,0.0383,
eslv2026p27zexx5,ohdd2026l33vi3o6,hypodd,ohyp2026xe6wagit,2025-09-22T11:50:35.520000Z,14.072517,-89.874219,5.254,1.1883,MLc,0.238,264,7,0.0343,0.0399,
eslv2026v3zh2zsa,ohdd2026ih32xqzb,hypodd,ohyp20267tabucoj,2025-09-22T13:30:42.409999Z,14.051818,-89.820028,8.702,1.3478,MLc,0.191,149,6,0.0271,0.0262,
eslv2026k626uqcu,ohdd2026yved4k4v,hypodd,ohyp2026und6ngdf,2025-09-22T15:07:54.770000Z,13.888864,-89.737288,6.762,1.3064,MLc,0.095,102,8,0.0177,0.0297,
eslv2026gb3radf4,ohdd2026pz5mmcgd,hypodd,ohyp2026xckq5mpo,2025-09-23T02:42:17.850000Z,14.087158,-89.877677,7.757,0.9679,MLc,0.139,276,6,0.0293,0.019,
eslv20262ev2r2kf,ohdd2026wdc6r36t,hypodd,ohyp20262ex752as,2025-09-23T03:33:59.210000Z,14.00855,-89.778304,14.136,1.6011,MLc,0.179,132,10,0.0286,0.0308,
eslv2026skztvj5p,ohdd2026wsxhqceb,hypodd,ohyp2026c4edn34q,2025-09-23T04:32:46.670000Z,14.046639,-89.812419,6.395,1.5922,MLc,0.145,133,12,0.0262,0.0259,
eslv2026wtgjsrxx,ohdd2026vjtonwu4,hypodd,ohyp2026julx62vg,2025-09-23T04:47:18.250000Z,14.04392,-89.80835,4.278,0.8881,MLc,0.138,131,6,0.031,0.0333,
eslv2026uwdggr4i,ohdd202665z6jqip,hypodd,ohyp2026u7x6amhh,2025-09-23T04:49:22.839999Z,14.080178,-89.821452,7.792,0.8036,MLc,0.185,152,8,0.0314,0.0267,
eslv2026ftvrxvrs,ohdd2026mlfwckyr,hypodd,ohyp2026m2hlxdtb,2025-09-23T05:48:27.179999Z,14.048756,-89.826782,9.433,0.4433,MLc,0.31,166,6,0.0339,0.0287,
eslv2026odz6bqiv,ohdd2026nocyrfmt,hypodd,ohyp20262wcukosl,2025-09-23T05:59:22.320000Z,14.052333,-89.81661,7.929,1.0326,MLc,0.129,187,7,0.0332,0.0268,
eslv2026zit5tqft,ohdd2026tvoxb7ec,hypodd,ohyp2026gxglxmrj,2025-09-23T06:17:36.969999Z,14.045025,-89.813224,5.942,1.5656,MLc,0.152,170,12,0.0294,0.0312,
eslv2026hxodk5d5,ohdd202635n5hfuk,hypodd,ohyp2026qiwainbz,2025-09-23T06:29:26.179999Z,14.046146,-89.811336,5.939,1.2426,MLc,0.138,135,9,0.0262,0.0392,
eslv20262lm2ie24,ohdd2026fjeypeg3,hypodd,ohyp2026pwvga2lg,2025-09-23T06:40:15.839999Z,14.048977,-89.82207,7.329,1.652,MLc,0.14,143,14,0.0279,0.0305,
eslv202666qhfesa,ohdd2026btx4aieb,hypodd,ohyp20262geo4td2,2025-09-23T07:45:19.730000Z,14.057864,-89.784481,1.202,1.1853,MLc,0.15,186,8,0.0337,0.0502,
eslv2026zxbuyvb7,ohdd2026ut7w5fek,hypodd,ohyp2026yo6nr6jr,2025-09-23T08:29:16.850000Z,14.046033,-89.812386,6.74,1.6366,MLc,0.132,139,14,0.0257,0.0247,
eslv2026pp552qbl,ohdd20267es36fax,hypodd,ohyp2026iksvg6y3,2025-09-23T09:12:30.329999Z,14.071982,-89.884025,5.084,1.4335,MLc,0.315,260,11,0.0373,0.0341,
eslv20265cgyvjcj,ohdd20265s2ykpgq,hypodd,ohyp2026nzxluzol,2025-09-23T11:03:37.490000Z,13.986541,-89.763997,6.155,1.3818,MLc,0.157,142,7,0.0223,0.0319,
eslv2026rr5j6f75,ohdd2026iqt6ws6f,hypodd,ohyp2026tudpdlyb,2025-09-23T14:35:56.009999Z,14.044186,-89.807259,4.525,1.6286,MLc,0.118,137,7,0.0291,0.0327,
eslv2026yuufxdjr,ohdd2026tvirzszt,hypodd,ohyp20263imttomi,2025-09-23T21:40:22.260000Z,14.050585,-89.825057,7.302,2.0313,MLc,0.132,157,7,0.027,0.0286,
eslv2026ebdqgj7x,ohdd2026gdyhngfs,hypodd,ohyp2026h4kedoom,2025-09-23T22:51:10.480000Z,14.042833,-89.80839,4.31,1.7146,MLc,0.09,135,7,0.0274,0.0308,
eslv2026fqahi7ax,ohdd2026pnkrr2e3,hypodd,ohyp2026ggectf5j,2025-09-23T23:21:49.100000Z,14.054246,-89.826481,8.52,0.7283,MLc,0.112,137,6,0.0258,0.0227,
eslv2026tguqlpmm,ohdd2026bqfgfbjc,hypodd,ohyp2026fc2ao6uv,2025-09-24T05:51:41.799999Z,14.079519,-89.822656,7.863,1.1992,MLc,0.289,200,8,0.0475,0.0254,
eslv20262k25audh,ohdd2026lv6rhd47,hypodd,ohyp2026ojsqlnpn,2025-09-24T06:14:18.620000Z,14.033969,-89.846558,8.918,1.6719,MLc,0.147,174,15,0.0545,0.0325,
eslv20264jkl4vfp,ohdd2026kybwrlgu,hypodd,ohyp2026igzuuevk,2025-09-24T06:17:37.079999Z,14.040785,-89.823527,7.03,2.1016,MLc,0.111,156,16,0.0316,0.0326,
eslv2026baaghu2a,ohdd20262vyhvl5t,hypodd,ohyp2026kcfsndgo,2025-09-24T06:18:44.960000Z,14.036982,-89.827775,5.651,1.1795,MLc,0.14,165,8,0.0289,0.0297,
eslv2026ozpc5p3n,ohdd2026xntfeec7,hypodd,ohyp2026d2x2dzcp,2025-09-24T06:38:26.710000Z,14.03698,-89.819604,4.083,0.9849,MLc,0.098,158,7,0.0294,0.0279,
eslv2026ex2fii4m,ohdd2026itimncer,hypodd,ohyp2026xpre2nmc,2025-09-24T07:29:15.330000Z,14.077416,-89.825627,9.274,1.3264,MLc,0.349,141,12,0.0495,0.0426,
eslv2026xoz5fxbh,ohdd2026yr3r3fnt,hypodd,ohyp2026ddoy653c,2025-09-24T20:26:03.759999Z,14.036357,-89.82242,4.753,1.2586,MLc,0.134,152,6,0.0341,0.0277,
eslv20264uvl7qhs,ohdd2026ofur4pqk,hypodd,ohyp20265c25voyr,2025-09-24T21:17:40.780000Z,13.943853,-89.875537,1.414,1.0396,MLc,0.115,256,6,0.4728,1.054,
eslv2026uwwescxe,ohdd2026xt2noiba,hypodd,ohyp20266c7jrhnf,2025-09-25T00:17:11.630000Z,13.883642,-89.734888,7.181,1.52,MLc,0.125,146,11,0.019,0.0251,
eslv2026f3ujnhuc,ohdd2026es6t2kdt,hypodd,ohyp20267ktlwld6,2025-09-25T14:52:59.729999Z,13.884263,-89.735148,7.34,1.558,MLc,0.108,146,12,0.0204,0.0261,
eslv2026qlf6qlnb,ohdd20264k322yic,hypodd,ohyp20263s4yunix,2025-09-25T15:04:25.969999Z,13.883441,-89.735693,7.332,1.7063,MLc,0.124,149,11,0.0203,0.0274,
eslv2026buzbybnf,ohdd2026lef2kucv,hypodd,ohyp2026mlziknwl,2025-09-25T23:43:02.439999Z,14.051129,-89.827124,6.071,1.3875,MLc,0.125,144,6,0.024,0.0292,
